Time,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/rf_ext/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/ibuf/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/csr/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/div/
1127799,1450000.0,282600.0,140800.0,290300.0,-200.0
1127801,1440000.0,340300.0,209600.0,161000.0,-200.0
1127803,1410000.0,220200.0,237200.0,102400.0,0.0
1127805,2440000.0,250300.0,181600.0,184900.0,4400.0
1127807,2200000.0,194900.0,144500.0,201200.0,2000.0
1127809,1600000.0,366300.0,133000.0,307500.0,3400.0
1127813,1130000.0,285400.0,210200.0,135400.0,2400.0
1127817,1280000.0,218900.0,178500.0,107000.0,200.0
1127821,750000.0,144400.0,17900.0,138700.0,-300.0
1127823,460000.0,131000.0,18800.0,54600.0,-100.0
1127825,1810000.0,514000.0,370800.0,30200.0,3500.0
1127827,1620000.0,288300.0,230100.0,21000.0,1300.0
1127829,2130000.0,402600.0,193900.0,390600.0,3100.0
1127831,1510000.0,292300.0,199100.0,209000.0,-200.0
1127833,1220000.0,203500.0,192200.0,106300.0,100.0
1127835,1010000.0,161700.0,134200.0,111300.0,100.0
1127837,1460000.0,367500.0,249100.0,128300.0,-100.0
1127839,1590000.0,430300.0,279300.0,134800.0,-200.0
1127841,2220000.0,443900.0,239600.0,107100.0,0.0
1127843,1980000.0,311400.0,137100.0,152100.0,4700.0
1127845,1220000.0,330600.0,88600.0,190100.0,2800.0
1127847,1440000.0,287300.0,139300.0,275300.0,-300.0
1127849,1480000.0,345100.0,207400.0,159700.0,-200.0
1127851,1450000.0,224600.0,236500.0,110900.0,0.0
1127853,2440000.0,256200.0,183100.0,171500.0,4400.0
1127855,2250000.0,202100.0,148600.0,202100.0,2000.0
1127857,1640000.0,370000.0,142500.0,310900.0,3400.0
1127861,1180000.0,288000.0,229500.0,128600.0,2400.0
1127867,1310000.0,185500.0,238800.0,126300.0,-300.0
1127869,750000.0,142000.0,18600.0,134800.0,-100.0
1127871,440000.0,128700.0,19400.0,33100.0,-100.0
1127873,1790000.0,511700.0,376900.0,29400.0,3700.0
1127875,1550000.0,272400.0,223200.0,20700.0,1400.0
1127877,1970000.0,407800.0,193500.0,390000.0,2900.0
1127879,1480000.0,292300.0,197600.0,203600.0,-200.0
1127881,1200000.0,216300.0,189300.0,101300.0,0.0
1127883,1040000.0,160800.0,122700.0,125500.0,100.0
1127885,1510000.0,388900.0,252500.0,157500.0,-100.0
1127887,1530000.0,393700.0,274900.0,142400.0,-200.0
1127889,2200000.0,443500.0,241500.0,105700.0,0.0
1127891,2000000.0,308800.0,139200.0,149400.0,4700.0
1127893,1270000.0,366700.0,88300.0,191300.0,2800.0
1127895,1500000.0,282100.0,139900.0,286800.0,0.0
1127897,1430000.0,342300.0,203500.0,165800.0,-300.0
1127899,1420000.0,217000.0,235100.0,106500.0,0.0
1127901,2370000.0,245200.0,179200.0,183800.0,4300.0
1127903,2180000.0,195000.0,140800.0,200400.0,2200.0
1127905,1600000.0,392400.0,130100.0,309800.0,3200.0
1127909,1130000.0,276000.0,207700.0,128800.0,2600.0
1127913,1230000.0,203600.0,181100.0,107000.0,0.0
1127917,730000.0,142400.0,18900.0,139900.0,-300.0
1127919,480000.0,125300.0,19700.0,46800.0,-100.0
1127921,1890000.0,550900.0,378400.0,30600.0,3600.0
1127923,1590000.0,270000.0,231700.0,21600.0,1300.0
1127925,2070000.0,398800.0,195200.0,405900.0,3000.0
1127927,1540000.0,292700.0,194600.0,216700.0,-300.0
1127931,1040000.0,163200.0,122900.0,112600.0,100.0
1127933,1490000.0,381200.0,243700.0,127400.0,-100.0
1127935,1550000.0,389400.0,274700.0,137400.0,-200.0
1127937,2220000.0,447900.0,239500.0,109700.0,0.0
1127939,2000000.0,310500.0,136900.0,159800.0,4700.0
1127941,1260000.0,343200.0,87500.0,203400.0,2800.0
1127943,1370000.0,291100.0,139300.0,277900.0,-300.0
1127945,1500000.0,350900.0,204700.0,155000.0,-400.0
1127947,1410000.0,221300.0,233500.0,116900.0,0.0
1127949,2380000.0,243700.0,180600.0,164700.0,5000.0
1127951,2150000.0,196000.0,141200.0,205800.0,2100.0
1127953,1530000.0,354000.0,131600.0,317900.0,3200.0
1127957,1110000.0,271900.0,208700.0,128000.0,2400.0
1127961,1270000.0,202700.0,188000.0,110900.0,200.0
1127965,720000.0,138300.0,21700.0,133900.0,-100.0
1127967,430000.0,125300.0,22400.0,30900.0,-100.0
1127969,1800000.0,561000.0,361400.0,30300.0,3500.0
1127971,1580000.0,268900.0,226200.0,20500.0,1300.0
1127973,2060000.0,402100.0,195300.0,397100.0,3000.0
1127975,1510000.0,293200.0,197200.0,205300.0,-200.0
1127977,1220000.0,201400.0,188800.0,100800.0,100.0
1127979,1020000.0,161900.0,127300.0,122000.0,100.0
1127981,1470000.0,372900.0,242400.0,142700.0,-100.0
1127983,1590000.0,421000.0,275600.0,134800.0,-200.0
1127985,2240000.0,452900.0,241800.0,105600.0,0.0
1127987,1970000.0,305600.0,136800.0,153400.0,4700.0
1127989,1220000.0,326800.0,89800.0,197100.0,2800.0
1127991,1420000.0,284900.0,140900.0,291100.0,-200.0
1127993,1490000.0,347300.0,208400.0,169400.0,-200.0
1127995,1430000.0,220400.0,236700.0,108900.0,0.0
1127997,2410000.0,255600.0,180500.0,174300.0,4400.0
1127999,2210000.0,201200.0,142800.0,202800.0,2000.0
1128005,1150000.0,282800.0,209800.0,131000.0,2400.0
1128009,1270000.0,211800.0,182900.0,104100.0,200.0
1128013,800000.0,145500.0,18700.0,136700.0,-300.0
1128015,440000.0,129200.0,19400.0,40800.0,-100.0
1128017,1800000.0,501100.0,359900.0,30400.0,3600.0
1128019,1630000.0,287600.0,223800.0,21400.0,1300.0
1128021,2230000.0,408100.0,194700.0,406200.0,3000.0
1128023,1510000.0,294100.0,195900.0,212900.0,-300.0
1128025,1270000.0,220600.0,189500.0,115600.0,0.0
1128027,1040000.0,162700.0,121600.0,127900.0,100.0
1128029,1520000.0,386300.0,241500.0,120100.0,-100.0
1128031,1570000.0,392900.0,273200.0,136800.0,-200.0
1128033,2240000.0,445300.0,241600.0,108200.0,0.0
1128035,2020000.0,307200.0,137500.0,162500.0,4700.0
1128037,1310000.0,357000.0,87000.0,205200.0,2800.0
1128039,1480000.0,284000.0,140000.0,284700.0,-300.0
1128041,1540000.0,342100.0,223000.0,168100.0,-200.0
1128043,1430000.0,219800.0,237800.0,117500.0,0.0
1128045,2390000.0,250700.0,179300.0,162300.0,5000.0
1128047,2220000.0,199200.0,143200.0,204700.0,2100.0
1128049,1630000.0,368500.0,133900.0,308600.0,3400.0
1128053,1190000.0,278600.0,208800.0,123700.0,2500.0
1128059,1310000.0,189000.0,244000.0,126800.0,-300.0
1128061,740000.0,145200.0,23700.0,131900.0,-100.0
1128063,420000.0,128300.0,24400.0,19500.0,-100.0
1128065,1870000.0,521600.0,406500.0,29600.0,3700.0
1128067,1600000.0,257300.0,228300.0,21500.0,1400.0
1128069,2030000.0,411600.0,195900.0,404400.0,2900.0
1128071,1510000.0,294200.0,195600.0,206700.0,-200.0
1128073,1210000.0,221400.0,189500.0,101200.0,0.0
1128075,1050000.0,160100.0,124400.0,129300.0,100.0
1128077,1510000.0,398800.0,256600.0,140900.0,-100.0
1128079,1600000.0,417600.0,276500.0,136000.0,-200.0
1128081,2270000.0,467500.0,243900.0,106800.0,0.0
1128083,2030000.0,318300.0,138700.0,159400.0,4700.0
1128085,1310000.0,364500.0,88300.0,202900.0,2700.0
1128087,1510000.0,284800.0,140200.0,298500.0,100.0
1128089,1450000.0,345600.0,210100.0,179300.0,-200.0
1128091,1410000.0,222100.0,238300.0,114000.0,0.0
1128093,2350000.0,255400.0,178800.0,177900.0,4300.0
1128095,2180000.0,207800.0,143900.0,203200.0,2100.0
1128097,1560000.0,389800.0,134600.0,306700.0,3200.0
1128101,1160000.0,283400.0,211600.0,128000.0,2600.0
1128105,1230000.0,204200.0,189300.0,103200.0,0.0
1128109,730000.0,142700.0,23600.0,136900.0,-300.0
1128111,460000.0,128600.0,24400.0,31000.0,-100.0
1128113,1870000.0,572400.0,388700.0,30000.0,3600.0
1128115,1640000.0,283400.0,230200.0,20700.0,1300.0
1128117,2160000.0,398400.0,197200.0,417200.0,3000.0
1128119,1580000.0,296800.0,199200.0,214200.0,-200.0
1128121,1240000.0,197000.0,196200.0,104000.0,100.0
1128123,1020000.0,166500.0,138700.0,103000.0,100.0
1128125,1480000.0,346900.0,250300.0,153800.0,-100.0
1128127,1600000.0,392400.0,280900.0,135000.0,-300.0
1128129,2280000.0,457700.0,243200.0,112200.0,100.0
1128131,2030000.0,308300.0,140600.0,170200.0,4700.0
1128133,1250000.0,318300.0,90300.0,212200.0,2900.0
1128135,1390000.0,288100.0,141500.0,266900.0,-300.0
1128137,1550000.0,345500.0,211100.0,141000.0,-100.0
1128139,1440000.0,220500.0,239900.0,122800.0,0.0
1128141,2380000.0,256400.0,180300.0,156800.0,4300.0
1128143,2250000.0,203000.0,142700.0,205000.0,2000.0
1128145,1640000.0,431700.0,132200.0,312900.0,3400.0
1128149,1110000.0,276000.0,211600.0,124900.0,2500.0
1128153,1290000.0,210200.0,185500.0,113700.0,100.0
1128157,770000.0,139400.0,21600.0,138900.0,-300.0
1128159,480000.0,125900.0,22400.0,58300.0,-100.0
1128161,2070000.0,521400.0,420700.0,32900.0,3500.0
1128163,1700000.0,272600.0,247400.0,21700.0,1300.0
1128165,2150000.0,411500.0,214800.0,427100.0,3000.0
1128167,1490000.0,304400.0,199300.0,218800.0,-300.0
1128169,1210000.0,220400.0,191100.0,98500.0,0.0
1128171,990000.0,163600.0,121500.0,111000.0,100.0
1128173,1520000.0,395400.0,250300.0,168400.0,-100.0
1128175,1520000.0,416100.0,275700.0,131900.0,-100.0
1128177,2170000.0,449100.0,241400.0,105500.0,-100.0
1128179,1900000.0,310500.0,136300.0,140900.0,4700.0
1128181,1230000.0,359200.0,89400.0,181600.0,2800.0
1128183,1420000.0,286000.0,139500.0,291200.0,-300.0
1128185,1490000.0,337600.0,208700.0,170500.0,-200.0
1128187,1430000.0,224000.0,236500.0,102400.0,0.0
1128189,2410000.0,251100.0,180300.0,185000.0,4900.0
1128191,2220000.0,203000.0,144800.0,201200.0,2100.0
1128201,1300000.0,216900.0,184200.0,106900.0,200.0
1128205,770000.0,145600.0,18500.0,141200.0,-300.0
1128207,470000.0,132100.0,19400.0,67000.0,-100.0
1128209,1830000.0,544300.0,367500.0,31000.0,3500.0
1128211,1610000.0,280100.0,229800.0,21000.0,1300.0
1128213,2110000.0,400100.0,197600.0,385300.0,3000.0
1128215,1470000.0,287500.0,193500.0,208200.0,-300.0
1128219,1010000.0,170400.0,123800.0,109400.0,100.0
1128221,1520000.0,406000.0,251600.0,144200.0,-100.0
1128223,1540000.0,396800.0,275100.0,136400.0,-200.0
1128225,2200000.0,445100.0,240900.0,107400.0,-100.0
1128227,1940000.0,311300.0,137300.0,150200.0,4700.0
1128229,1190000.0,296800.0,89700.0,188800.0,2800.0
1128231,1420000.0,280700.0,141100.0,277400.0,-400.0
1128233,1410000.0,333700.0,209700.0,156500.0,-200.0
1128235,1410000.0,217000.0,237800.0,112100.0,0.0
1128237,2370000.0,241800.0,180200.0,171700.0,4900.0
1128239,2210000.0,197500.0,140900.0,203200.0,2000.0
1128241,1550000.0,338700.0,136800.0,310100.0,3400.0
1128253,760000.0,139000.0,20800.0,137100.0,-300.0
1128255,460000.0,124900.0,21600.0,46400.0,-100.0
1128257,1880000.0,551700.0,368600.0,29900.0,3500.0
1128259,1610000.0,275200.0,230900.0,20600.0,1300.0
1128261,2130000.0,397400.0,195600.0,385400.0,3100.0
1128263,1490000.0,292000.0,196800.0,204500.0,-300.0
1128265,1200000.0,211000.0,192700.0,101400.0,0.0
1128267,1040000.0,162000.0,131700.0,120800.0,100.0
1128269,1530000.0,377800.0,255100.0,169900.0,-100.0
1128271,1580000.0,423100.0,278400.0,134000.0,-200.0
1128273,2220000.0,451700.0,242100.0,105900.0,-100.0
1128275,1960000.0,314900.0,138200.0,147900.0,4700.0
1128277,1260000.0,343900.0,91100.0,186800.0,2700.0
1128279,1430000.0,287700.0,144100.0,286500.0,-400.0
1128281,1520000.0,344700.0,207400.0,165500.0,-200.0
1128283,1460000.0,227600.0,238200.0,107000.0,0.0
1128285,2440000.0,246700.0,179400.0,184000.0,5100.0
1128287,2280000.0,199900.0,141000.0,201700.0,2000.0
1128289,1680000.0,372700.0,136300.0,307000.0,3400.0
1128293,1140000.0,278900.0,207400.0,119300.0,2400.0
1128297,1300000.0,209800.0,177600.0,102400.0,300.0
1128301,760000.0,138500.0,19500.0,151200.0,-300.0
1128303,500000.0,125000.0,20200.0,70000.0,-100.0
1128305,1900000.0,571900.0,378100.0,30100.0,3600.0
1128307,1680000.0,272600.0,232900.0,21800.0,1300.0
1128309,2230000.0,409500.0,201900.0,399300.0,3100.0
1128311,1550000.0,289500.0,208700.0,218400.0,-300.0
1128313,1270000.0,188600.0,203300.0,112300.0,0.0
1128315,1070000.0,169600.0,134400.0,110300.0,100.0
1128317,1550000.0,338400.0,266200.0,145700.0,-100.0
1128319,1580000.0,424100.0,272200.0,134400.0,-200.0
1128321,2190000.0,443300.0,240400.0,110800.0,0.0
1128323,1980000.0,310800.0,137600.0,158600.0,4700.0
1128325,1260000.0,300000.0,89000.0,201500.0,2900.0
1128327,1490000.0,286300.0,143300.0,277300.0,-300.0
1128329,1410000.0,343200.0,206400.0,153200.0,-200.0
1128331,1430000.0,223700.0,237500.0,113600.0,0.0
1128333,2400000.0,254300.0,183300.0,168800.0,4400.0
1128335,2220000.0,204100.0,145200.0,204400.0,2100.0
1128341,1120000.0,284000.0,208200.0,120300.0,2400.0
1128345,1290000.0,213200.0,175000.0,109500.0,300.0
1128349,750000.0,148400.0,17700.0,136500.0,-300.0
1128351,450000.0,129800.0,18400.0,44100.0,-100.0
1128353,1770000.0,523200.0,375700.0,30700.0,3600.0
1128355,1570000.0,272600.0,226800.0,20800.0,1400.0
1128357,2040000.0,406400.0,199400.0,391800.0,2900.0
1128359,1500000.0,294300.0,196200.0,205800.0,-300.0
1128361,1210000.0,214600.0,192100.0,101500.0,0.0
1128363,1030000.0,164400.0,126900.0,119900.0,100.0
1128365,1510000.0,386100.0,246400.0,160300.0,-100.0
1128367,1560000.0,419300.0,276100.0,135200.0,-200.0
1128369,2220000.0,450900.0,242800.0,106100.0,0.0
1128371,1940000.0,310400.0,137700.0,152700.0,4700.0
1128373,1240000.0,340300.0,89600.0,198000.0,2800.0
1128375,1480000.0,284900.0,140500.0,292700.0,-200.0
1128377,1410000.0,342900.0,207300.0,165000.0,-300.0
1128379,1420000.0,224500.0,235100.0,109900.0,0.0
1128381,2380000.0,254100.0,181400.0,174700.0,4900.0
1128383,2160000.0,205500.0,143400.0,204100.0,2100.0
1128385,1610000.0,431000.0,131900.0,308900.0,3200.0
1128389,1130000.0,284400.0,209000.0,127300.0,2500.0
1128393,1300000.0,222500.0,185200.0,105400.0,200.0
1128397,760000.0,143600.0,22300.0,138800.0,-300.0
1128399,460000.0,130400.0,23000.0,53400.0,-100.0
1128401,1860000.0,523400.0,373500.0,30500.0,3600.0
1128403,1640000.0,284100.0,230500.0,21100.0,1300.0
1128405,2140000.0,405700.0,197300.0,402300.0,3000.0
1128407,1520000.0,294300.0,197800.0,210800.0,-200.0
1128409,1240000.0,216600.0,194400.0,108800.0,0.0
1128411,1030000.0,161000.0,135500.0,117300.0,100.0
1128413,1620000.0,388900.0,250000.0,138800.0,-100.0
1128415,1620000.0,424100.0,278400.0,134400.0,-200.0
1128417,2240000.0,449800.0,243000.0,108700.0,0.0
1128419,2010000.0,315300.0,139000.0,160900.0,4700.0
1128421,1310000.0,359800.0,91200.0,202600.0,2800.0
1128423,1480000.0,289600.0,143000.0,282700.0,-200.0
1128425,1570000.0,343500.0,224700.0,169400.0,-200.0
1128427,1430000.0,227600.0,240100.0,116800.0,0.0
1128429,2390000.0,256800.0,182600.0,162300.0,4400.0
1128431,2230000.0,208900.0,143100.0,205700.0,2000.0
1128433,1610000.0,373700.0,131000.0,310800.0,3400.0
1128437,1210000.0,284600.0,207600.0,124600.0,2500.0
1128443,1320000.0,190200.0,240500.0,133300.0,-300.0
1128445,740000.0,145200.0,18700.0,134500.0,-300.0
1128447,460000.0,131200.0,19600.0,33000.0,-100.0
1128449,1900000.0,562800.0,397100.0,30700.0,3700.0
1128451,1630000.0,280200.0,230200.0,22200.0,1400.0
1128453,2030000.0,406500.0,196800.0,402800.0,2900.0
1128455,1490000.0,292000.0,201300.0,204400.0,-300.0
1128457,1210000.0,215800.0,193800.0,102000.0,0.0
1128459,1060000.0,157700.0,128700.0,127400.0,100.0
1128461,1560000.0,395400.0,253100.0,159600.0,-100.0
1128463,1630000.0,404900.0,295100.0,134200.0,-200.0
1128465,2350000.0,446600.0,262100.0,106600.0,0.0
1128467,2070000.0,320400.0,151600.0,158000.0,4700.0
1128469,1430000.0,389600.0,96300.0,226200.0,2700.0
1128471,1510000.0,302200.0,141300.0,294400.0,100.0
1128473,1460000.0,351200.0,209900.0,175600.0,-200.0
1128475,1400000.0,216100.0,236000.0,110900.0,0.0
1128477,2350000.0,249400.0,181000.0,174800.0,4200.0
1128479,2170000.0,197400.0,139300.0,203600.0,2200.0
1128481,1550000.0,377100.0,129800.0,308800.0,3200.0
1128485,1140000.0,277900.0,208800.0,125100.0,2600.0
1128489,1260000.0,218700.0,183300.0,97400.0,0.0
1128493,760000.0,150900.0,18900.0,139000.0,-300.0
1128495,480000.0,128000.0,19700.0,44000.0,-100.0
1128497,1860000.0,531500.0,374700.0,30200.0,3700.0
1128499,1580000.0,271300.0,224800.0,20200.0,1400.0
1128501,2010000.0,411300.0,189400.0,415200.0,2900.0
1128503,1550000.0,292000.0,202300.0,211200.0,-200.0
1128505,1220000.0,215000.0,190500.0,104600.0,0.0
1128507,990000.0,160200.0,123900.0,109700.0,100.0
1128509,1500000.0,392700.0,249500.0,144100.0,-100.0
1128511,1590000.0,385300.0,274700.0,137600.0,-300.0
1128513,2250000.0,444200.0,238700.0,114600.0,100.0
1128515,2010000.0,309200.0,139100.0,168600.0,4700.0
1128517,1320000.0,369700.0,89800.0,212700.0,2900.0
1128519,1350000.0,287900.0,141800.0,275100.0,-100.0
1128521,1410000.0,348700.0,204600.0,149000.0,-200.0
1128523,1410000.0,213200.0,236900.0,122900.0,0.0
1128525,2340000.0,247800.0,178900.0,157900.0,4200.0
1128527,2150000.0,198200.0,140500.0,205500.0,2100.0
1128529,1570000.0,401200.0,135200.0,310700.0,3200.0
1128533,1120000.0,273500.0,209300.0,122700.0,2600.0
1128537,1240000.0,196400.0,177700.0,103100.0,100.0
1128541,740000.0,138000.0,18800.0,136800.0,-300.0
1128543,440000.0,126000.0,19600.0,48800.0,-100.0
1128545,1900000.0,540500.0,377600.0,32400.0,3700.0
1128547,1570000.0,273700.0,229300.0,21000.0,1400.0
1128549,1970000.0,394700.0,194400.0,392300.0,2900.0
1128551,1480000.0,291700.0,196600.0,206400.0,-200.0
1128553,1170000.0,201200.0,190500.0,101500.0,0.0
1128555,1020000.0,162900.0,130900.0,119600.0,100.0
1128557,1500000.0,365300.0,244000.0,161200.0,-100.0
1128559,1560000.0,416000.0,274400.0,134100.0,-200.0
1128561,2200000.0,448700.0,238200.0,104700.0,0.0
1128563,1930000.0,314200.0,136800.0,148200.0,4700.0
1128565,1210000.0,315600.0,89500.0,191200.0,2800.0
1128567,1350000.0,283300.0,140200.0,293200.0,0.0
1128569,1400000.0,334100.0,201800.0,177400.0,-200.0
1128571,1410000.0,216100.0,234400.0,105300.0,0.0
1128573,2380000.0,253600.0,178000.0,180900.0,4200.0
1128575,2150000.0,198800.0,139700.0,201300.0,2100.0
1128577,1600000.0,427500.0,134200.0,308400.0,3200.0
1128581,1160000.0,287400.0,209600.0,136900.0,2600.0
1128585,1240000.0,205500.0,180900.0,101800.0,100.0
1128589,810000.0,148000.0,22100.0,138900.0,-300.0
1128591,480000.0,130500.0,22900.0,58400.0,-100.0
1128593,1830000.0,522600.0,361000.0,31100.0,3700.0
1128595,1580000.0,263400.0,230500.0,21100.0,1400.0
1128597,2020000.0,412000.0,194000.0,397500.0,2900.0
1128599,1500000.0,294900.0,195200.0,210400.0,-300.0
1128601,1200000.0,217500.0,190700.0,106200.0,0.0
1128603,1020000.0,165100.0,123100.0,116900.0,100.0
1128605,1510000.0,395700.0,245300.0,137600.0,-100.0
1128607,1610000.0,428400.0,276100.0,135200.0,-200.0
1128609,2250000.0,453700.0,245600.0,107300.0,0.0
1128611,2020000.0,314600.0,144700.0,157500.0,4700.0
1128613,1310000.0,351700.0,98100.0,198200.0,2800.0
1128615,1400000.0,287100.0,149300.0,284600.0,0.0
1128617,1490000.0,347900.0,232300.0,166900.0,-200.0
1128619,1520000.0,224700.0,264600.0,115400.0,0.0
1128621,2440000.0,263000.0,192200.0,173800.0,4500.0
1128623,2160000.0,206200.0,142500.0,202600.0,2200.0
1128629,1140000.0,291600.0,207900.0,117800.0,2600.0
1128637,750000.0,143500.0,18000.0,134700.0,-300.0
1128639,450000.0,130900.0,18800.0,37900.0,-100.0
1128641,1830000.0,542800.0,364700.0,30400.0,3700.0
1128643,1560000.0,254500.0,226000.0,20900.0,1400.0
1128645,2020000.0,414200.0,193100.0,399000.0,2900.0
1128647,1460000.0,292100.0,190100.0,204100.0,-200.0
1128649,1180000.0,217500.0,194800.0,102500.0,0.0
1128651,1050000.0,162000.0,123200.0,128500.0,300.0
1128653,1530000.0,403600.0,242600.0,161800.0,-100.0
1128655,1570000.0,400500.0,272500.0,137800.0,-200.0
1128657,2240000.0,452100.0,238800.0,105900.0,0.0
1128659,1990000.0,309600.0,137500.0,154900.0,4700.0
1128661,1320000.0,366200.0,88900.0,200800.0,2700.0
1128663,1390000.0,283000.0,140400.0,292700.0,100.0
1128665,1450000.0,348900.0,208400.0,173400.0,-200.0
1128667,1410000.0,215900.0,237700.0,111100.0,0.0
1128669,2380000.0,248900.0,178900.0,178600.0,4300.0
1128671,2170000.0,197600.0,140400.0,201000.0,2100.0
1128677,1140000.0,276800.0,210700.0,121800.0,2600.0
1128681,1250000.0,206700.0,187400.0,103500.0,0.0
1128685,740000.0,140100.0,21500.0,141600.0,-300.0
1128687,470000.0,128100.0,22200.0,48900.0,-100.0
1128689,1860000.0,541600.0,359400.0,31700.0,3800.0
1128691,1600000.0,257200.0,224400.0,22000.0,1400.0
1128693,2060000.0,391800.0,192600.0,415900.0,2900.0
1128695,1520000.0,291800.0,198800.0,217400.0,-200.0
1128697,1180000.0,194100.0,190900.0,118200.0,0.0
1128699,1050000.0,161300.0,131500.0,117600.0,300.0
1128701,1470000.0,345700.0,246300.0,136000.0,-100.0
1128703,1590000.0,409200.0,276600.0,136300.0,-300.0
1128705,2250000.0,453000.0,238800.0,110700.0,100.0
1128707,2020000.0,316300.0,139100.0,165200.0,4700.0
1128709,1300000.0,310800.0,90600.0,211900.0,2800.0
1128711,1400000.0,288100.0,144800.0,282400.0,0.0
1128713,1430000.0,349800.0,209000.0,163700.0,-200.0
1128715,1420000.0,225600.0,238600.0,117800.0,0.0
1128717,2340000.0,251200.0,180900.0,162600.0,4300.0
1128719,2140000.0,196100.0,142300.0,206700.0,2100.0
1128725,1120000.0,274500.0,211400.0,121300.0,2600.0
1128729,1210000.0,202000.0,179100.0,104900.0,0.0
1128733,750000.0,141100.0,19600.0,133500.0,-300.0
1128735,430000.0,124500.0,20400.0,36000.0,-100.0
1128737,1790000.0,539700.0,368000.0,30300.0,3700.0
1128739,1590000.0,287000.0,222600.0,20500.0,1400.0
1128741,2010000.0,394800.0,191400.0,405500.0,2900.0
1128743,1500000.0,293000.0,197900.0,204900.0,-300.0
1128745,1190000.0,191400.0,191400.0,101300.0,0.0
1128747,1050000.0,163300.0,126300.0,127200.0,100.0
1128749,1470000.0,343000.0,244800.0,151400.0,-100.0
1128751,1620000.0,424300.0,272400.0,135900.0,-200.0
1128753,2270000.0,451400.0,238500.0,105800.0,100.0
1128755,1990000.0,312900.0,138500.0,159200.0,4700.0
1128757,1250000.0,302200.0,88300.0,207400.0,2800.0
1128759,1390000.0,288700.0,140800.0,298400.0,100.0
1128761,1480000.0,360700.0,204500.0,175900.0,-200.0
1128763,1430000.0,223800.0,234400.0,111300.0,0.0
1128765,2380000.0,257200.0,183100.0,170200.0,4300.0
1128767,2200000.0,204700.0,151100.0,203300.0,2100.0
1128773,1200000.0,284000.0,230000.0,128900.0,2600.0
1128777,1240000.0,209700.0,176700.0,103000.0,0.0
1128781,750000.0,143000.0,18400.0,136600.0,-300.0
1128783,450000.0,129400.0,19200.0,44900.0,-100.0
1128785,1870000.0,541900.0,375500.0,30900.0,3800.0
1128787,1600000.0,276700.0,225600.0,21400.0,1400.0
1128789,2030000.0,394300.0,193400.0,416300.0,2900.0
1128791,1540000.0,295700.0,193800.0,211800.0,-200.0
1128793,1210000.0,205900.0,188900.0,110100.0,0.0
1128795,1060000.0,164100.0,129500.0,127500.0,100.0
1128797,1510000.0,359000.0,246400.0,128600.0,-100.0
1128799,1600000.0,392800.0,275600.0,137600.0,-200.0
1128801,2300000.0,455700.0,239500.0,108600.0,100.0
1128803,2030000.0,313200.0,139900.0,169000.0,4700.0
1128805,1310000.0,325300.0,89300.0,212800.0,2800.0
1128807,1410000.0,284200.0,142700.0,292400.0,100.0
1128809,1470000.0,347600.0,227000.0,175700.0,-200.0
1128811,1410000.0,218000.0,240800.0,123300.0,0.0
1128813,2350000.0,252200.0,181100.0,155700.0,4300.0
1128815,2190000.0,198900.0,145000.0,204600.0,2200.0
1128821,1210000.0,277800.0,209000.0,128900.0,2600.0
1128829,740000.0,137100.0,20700.0,132400.0,-300.0
1128831,420000.0,125100.0,21400.0,24200.0,-100.0
1128833,1940000.0,540000.0,396700.0,29900.0,3800.0
1128835,1620000.0,261300.0,223600.0,22000.0,1400.0
1128837,2020000.0,390300.0,194100.0,416500.0,2900.0
1128839,1530000.0,293800.0,200500.0,207900.0,-200.0
1128841,1180000.0,193500.0,195300.0,101600.0,0.0
1128843,1060000.0,161200.0,138900.0,134400.0,300.0
1128845,1470000.0,344900.0,250700.0,150000.0,-100.0
1128847,1620000.0,405800.0,278700.0,137100.0,-200.0
1128849,2280000.0,454500.0,240200.0,106700.0,100.0
1128851,2040000.0,318700.0,138500.0,165100.0,4700.0
1128853,1310000.0,306100.0,93700.0,214900.0,2700.0
1128855,1420000.0,279600.0,145300.0,300400.0,100.0
1128857,1480000.0,349000.0,215300.0,190700.0,-200.0
1128859,1420000.0,218400.0,241700.0,122600.0,0.0
1128861,2370000.0,255700.0,181400.0,178300.0,4300.0
1128863,2190000.0,201400.0,144000.0,223500.0,2100.0
1128865,1610000.0,433000.0,137800.0,308000.0,3200.0
1128869,1160000.0,287700.0,209100.0,120100.0,2600.0
1128873,1240000.0,208500.0,180300.0,103200.0,0.0
1128877,760000.0,146600.0,19300.0,137200.0,-300.0
1128879,460000.0,129100.0,20000.0,35400.0,-100.0
1128881,1880000.0,522000.0,388800.0,30800.0,3800.0
1128883,1610000.0,277000.0,223500.0,21900.0,1400.0
1128885,2070000.0,416100.0,194800.0,428900.0,2900.0
1128887,1500000.0,295900.0,197600.0,210200.0,-200.0
1128889,1170000.0,215200.0,190000.0,103600.0,0.0
1128891,1010000.0,167600.0,122600.0,94700.0,300.0
