,dhrystone
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_0/,4.007143649561995
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_1/,3.038812077663831
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_2/,3.174525320004141
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_3/,2.9298164065190173
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_4/,2.9966212156569503
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_5/,3.4630697604280405
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_6/,4.586632722370915
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_7/,4.668406516954971
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_8/,6.850945735618772
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_9/,7.039420219667307
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_10/,8.050662760447121
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_11/,8.052609570065036
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/rename_stage/busytable/,21.02255297046609
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/rename_stage/freelist/,1.572091003308275
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/rename_stage/maptable/,9.929162751850276
