,dhrystone
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_13/,9.169686852614817
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_14/,9.80751107187912
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_15/,11.842496783206224
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_16/,14.655585524990034
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_17/,15.278106153426275
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_18/,14.600864276765993
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_19/,15.021840151978559
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/iregfile/regfile_ext/,23.326094891314987
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_0/,7.303667163934232
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_1/,7.027104972417411
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_2/,6.854456015091483
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_3/,7.520931118622228
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_4/,7.269589687629602
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_5/,7.858648312016434
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_6/,8.77394455438138
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_7/,9.050551993770359
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_8/,11.384909935497832
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_9/,11.369084185881979
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_10/,14.659103620107178
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/mem_issue_unit/slots_11/,13.263979755177472
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/rename_stage/busytable/,19.95205178200341
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/rename_stage/freelist/,6.618737743002133
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/rename_stage/maptable/,9.593790000012227
